,date,state,fips,cases,deaths
9041,2020-08-14,Delaware,10,16340,593
9042,2020-08-14,District of Columbia,11,13118,594
9043,2020-08-14,Florida,12,563277,9140
9044,2020-08-14,Georgia,13,215328,4474
9045,2020-08-14,Guam,66,1471,6
9046,2020-08-14,Hawaii,15,4520,39
9047,2020-08-14,Idaho,16,27312,267
9048,2020-08-14,Illinois,17,204827,7953
9049,2020-08-14,Indiana,18,80507,3113
9050,2020-08-14,Iowa,19,51272,972
9051,2020-08-14,Kansas,20,34246,404
9052,2020-08-14,Kentucky,21,40012,822
9053,2020-08-14,Louisiana,22,136860,4430
9054,2020-08-14,Maine,23,4115,126
9055,2020-08-14,Maryland,24,99430,3631
9056,2020-08-14,Massachusetts,25,122728,8810
9057,2020-08-14,Michigan,26,100813,6567
9058,2020-08-14,Minnesota,27,63769,1739
9059,2020-08-14,Mississippi,28,70930,2043
9060,2020-08-14,Missouri,29,66305,1425
9061,2020-08-14,Montana,30,5564,82
9062,2020-08-14,Nebraska,31,29988,363
9063,2020-08-14,Nevada,32,59800,1045
9064,2020-08-14,New Hampshire,33,6964,423
9065,2020-08-14,New Jersey,34,189003,15903
9066,2020-08-14,New Mexico,35,23160,703
9067,2020-08-14,New York,36,428879,32407
9068,2020-08-14,North Carolina,37,142544,2344
9069,2020-08-14,North Dakota,38,8326,125
9070,2020-08-14,Northern Mariana Islands,69,50,2
9071,2020-08-14,Ohio,39,106557,3784
9072,2020-08-14,Oklahoma,40,46893,644
9073,2020-08-14,Oregon,41,22614,388
9074,2020-08-14,Pennsylvania,42,127774,7513
9075,2020-08-14,Puerto Rico,72,25128,317
9076,2020-08-14,Rhode Island,44,20335,1021
9077,2020-08-14,South Carolina,45,104841,2204
9078,2020-08-14,South Dakota,46,10024,150
9079,2020-08-14,Tennessee,47,127465,1312
9080,2020-08-14,Texas,48,547670,10195
9081,2020-08-14,Utah,49,46048,362
9082,2020-08-14,Vermont,50,1501,58
9083,2020-08-14,Virgin Islands,78,734,9
9084,2020-08-14,Virginia,51,104838,2370
9085,2020-08-14,Washington,53,68581,1825
9086,2020-08-14,West Virginia,54,8274,157
9087,2020-08-14,Wisconsin,55,68761,1035
9088,2020-08-14,Wyoming,56,3183,30
9089,2020-08-15,Alabama,1,107580,1896
9090,2020-08-15,Alaska,2,4952,26
9091,2020-08-15,Arizona,4,192670,4497
9092,2020-08-15,Arkansas,5,51992,600
9093,2020-08-15,California,6,621981,11229
9094,2020-08-15,Colorado,8,52868,1897
9095,2020-08-15,Connecticut,9,50897,4453
9096,2020-08-15,Delaware,10,16396,593
9097,2020-08-15,District of Columbia,11,13159,597
9098,2020-08-15,Florida,12,569629,9344
9099,2020-08-15,Georgia,13,218344,4568
9100,2020-08-15,Guam,66,1471,6
9101,2020-08-15,Hawaii,15,4802,39
9102,2020-08-15,Idaho,16,27620,269
9103,2020-08-15,Illinois,17,206505,7959
9104,2020-08-15,Indiana,18,81561,3128
9105,2020-08-15,Iowa,19,52065,975
9106,2020-08-15,Kansas,20,34294,406
9107,2020-08-15,Kentucky,21,40677,829
9108,2020-08-15,Louisiana,22,136860,4430
9109,2020-08-15,Maine,23,4144,127
9110,2020-08-15,Maryland,24,100237,3636
9111,2020-08-15,Massachusetts,25,123199,8826
9112,2020-08-15,Michigan,26,101831,6586
9113,2020-08-15,Minnesota,27,64459,1745
9114,2020-08-15,Mississippi,28,71755,2080
9115,2020-08-15,Missouri,29,67442,1431
9116,2020-08-15,Montana,30,5663,82
9117,2020-08-15,Nebraska,31,30241,363
9118,2020-08-15,Nevada,32,60648,1070
9119,2020-08-15,New Hampshire,33,6980,423
9120,2020-08-15,New Jersey,34,189281,15910
9121,2020-08-15,New Mexico,35,23302,711
9122,2020-08-15,New York,36,429617,32414
9123,2020-08-15,North Carolina,37,143956,2370
9124,2020-08-15,North Dakota,38,8448,125
9125,2020-08-15,Northern Mariana Islands,69,50,2
9126,2020-08-15,Ohio,39,107674,3824
9127,2020-08-15,Oklahoma,40,47798,657
9128,2020-08-15,Oregon,41,23018,389
9129,2020-08-15,Pennsylvania,42,128531,7525
9130,2020-08-15,Puerto Rico,72,25695,329
9131,2020-08-15,Rhode Island,44,20335,1021
9132,2020-08-15,South Carolina,45,105882,2260
9133,2020-08-15,South Dakota,46,10118,152
9134,2020-08-15,Tennessee,47,128771,1331
9135,2020-08-15,Texas,48,555343,10379
9136,2020-08-15,Utah,49,46413,364
9137,2020-08-15,Vermont,50,1509,58
9138,2020-08-15,Virgin Islands,78,734,9
9139,2020-08-15,Virginia,51,105750,2381
9140,2020-08-15,Washington,53,69136,1842
9141,2020-08-15,West Virginia,54,8457,160
9142,2020-08-15,Wisconsin,55,69560,1047
9143,2020-08-15,Wyoming,56,3227,30
9144,2020-08-16,Alabama,1,108433,1898
9145,2020-08-16,Alaska,2,5058,26
9146,2020-08-16,Arizona,4,193554,4509
9147,2020-08-16,Arkansas,5,52665,599
9148,2020-08-16,California,6,628508,11245
9149,2020-08-16,Colorado,8,53188,1897
9150,2020-08-16,Connecticut,9,50897,4453
9151,2020-08-16,Delaware,10,16451,593
9152,2020-08-16,District of Columbia,11,13220,597
9153,2020-08-16,Florida,12,573408,9451
9154,2020-08-16,Georgia,13,220165,4600
9155,2020-08-16,Guam,66,1471,6
9156,2020-08-16,Hawaii,15,5019,39
9157,2020-08-16,Idaho,16,27794,269
9158,2020-08-16,Illinois,17,208068,7973
9159,2020-08-16,Indiana,18,82304,3133
9160,2020-08-16,Iowa,19,52447,975
9161,2020-08-16,Kansas,20,34495,406
9162,2020-08-16,Kentucky,21,40883,832
9163,2020-08-16,Louisiana,22,138041,4507
9164,2020-08-16,Maine,23,4168,127
9165,2020-08-16,Maryland,24,100772,3639
9166,2020-08-16,Massachusetts,25,123593,8838
9167,2020-08-16,Michigan,26,102323,6592
9168,2020-08-16,Minnesota,27,65198,1752
9169,2020-08-16,Mississippi,28,72136,2084
9170,2020-08-16,Missouri,29,68493,1436
9171,2020-08-16,Montana,30,5751,82
9172,2020-08-16,Nebraska,31,30372,363
9173,2020-08-16,Nevada,32,61374,1074
9174,2020-08-16,New Hampshire,33,6988,423
9175,2020-08-16,New Jersey,34,189294,15912
9176,2020-08-16,New Mexico,35,23408,714
9177,2020-08-16,New York,36,430226,32424
9178,2020-08-16,North Carolina,37,145111,2372
9179,2020-08-16,North Dakota,38,8591,129
9180,2020-08-16,Northern Mariana Islands,69,50,2
9181,2020-08-16,Ohio,39,108287,3826
9182,2020-08-16,Oklahoma,40,48342,661
9183,2020-08-16,Oregon,41,23262,388
9184,2020-08-16,Pennsylvania,42,129075,7532
9185,2020-08-16,Puerto Rico,72,26006,335
9186,2020-08-16,Rhode Island,44,20335,1021
9187,2020-08-16,South Carolina,45,106497,2269
9188,2020-08-16,South Dakota,46,10274,153
9189,2020-08-16,Tennessee,47,130620,1349
9190,2020-08-16,Texas,48,563464,10498
9191,2020-08-16,Utah,49,46652,364
9192,2020-08-16,Vermont,50,1515,58
9193,2020-08-16,Virgin Islands,78,741,9
9194,2020-08-16,Virginia,51,106687,2381
9195,2020-08-16,Washington,53,69894,1861
9196,2020-08-16,West Virginia,54,8564,160
9197,2020-08-16,Wisconsin,55,70246,1048
9198,2020-08-16,Wyoming,56,3286,30
9199,2020-08-17,Alabama,1,109004,1925
9200,2020-08-17,Alaska,2,5108,26
9201,2020-08-17,Arizona,4,194027,4509
9202,2020-08-17,Arkansas,5,53077,603
9203,2020-08-17,California,6,634991,11334
9204,2020-08-17,Colorado,8,53391,1903
9205,2020-08-17,Connecticut,9,51267,4456
9206,2020-08-17,Delaware,10,16536,593
9207,2020-08-17,District of Columbia,11,13273,597
9208,2020-08-17,Florida,12,576086,9538
9209,2020-08-17,Georgia,13,221841,4624
9210,2020-08-17,Guam,66,1527,6
9211,2020-08-17,Hawaii,15,5192,39
9212,2020-08-17,Idaho,16,28113,275
9213,2020-08-17,Illinois,17,209942,7990
9214,2020-08-17,Indiana,18,82909,3135
9215,2020-08-17,Iowa,19,52829,987
9216,2020-08-17,Kansas,20,35544,410
9217,2020-08-17,Kentucky,21,41610,839
9218,2020-08-17,Louisiana,22,138608,4526
9219,2020-08-17,Maine,23,4197,127
9220,2020-08-17,Maryland,24,101276,3641
9221,2020-08-17,Massachusetts,25,123841,8842
9222,2020-08-17,Michigan,26,102872,6592
9223,2020-08-17,Minnesota,27,65762,1758
9224,2020-08-17,Mississippi,28,72412,2095
9225,2020-08-17,Missouri,29,69888,1468
9226,2020-08-17,Montana,30,5810,82
9227,2020-08-17,Nebraska,31,30563,363
9228,2020-08-17,Nevada,32,62022,1077
9229,2020-08-17,New Hampshire,33,7004,423
9230,2020-08-17,New Jersey,34,189606,15916
9231,2020-08-17,New Mexico,35,23500,718
9232,2020-08-17,New York,36,430636,32435
9233,2020-08-17,North Carolina,37,145942,2384
9234,2020-08-17,North Dakota,38,8651,130
9235,2020-08-17,Northern Mariana Islands,69,53,2
9236,2020-08-17,Ohio,39,109062,3832
9237,2020-08-17,Oklahoma,40,48711,665
9238,2020-08-17,Oregon,41,23461,391
9239,2020-08-17,Pennsylvania,42,129686,7535
9240,2020-08-17,Puerto Rico,72,26760,335
9241,2020-08-17,Rhode Island,44,20572,1023
9242,2020-08-17,South Carolina,45,106953,2288
9243,2020-08-17,South Dakota,46,10360,153
9244,2020-08-17,Tennessee,47,131742,1370
9245,2020-08-17,Texas,48,569058,10559
9246,2020-08-17,Utah,49,46936,366
9247,2020-08-17,Vermont,50,1527,58
9248,2020-08-17,Virgin Islands,78,760,9
9249,2020-08-17,Virginia,51,107421,2385
9250,2020-08-17,Washington,53,70509,1869
9251,2020-08-17,West Virginia,54,8632,160
9252,2020-08-17,Wisconsin,55,70796,1050
9253,2020-08-17,Wyoming,56,3331,33
9254,2020-08-18,Alabama,1,110361,1936
9255,2020-08-18,Alaska,2,5175,27
9256,2020-08-18,Arizona,4,194931,4535
9257,2020-08-18,Arkansas,5,53487,619
9258,2020-08-18,California,6,640499,11523
9259,2020-08-18,Colorado,8,53674,1906
9260,2020-08-18,Connecticut,9,51255,4456
9261,2020-08-18,Delaware,10,16593,593
9262,2020-08-18,District of Columbia,11,13325,599
9263,2020-08-18,Florida,12,579924,9757
9264,2020-08-18,Georgia,13,224681,4691
9265,2020-08-18,Guam,66,1546,6
9266,2020-08-18,Hawaii,15,5326,40
9267,2020-08-18,Idaho,16,28486,283
9268,2020-08-18,Illinois,17,211806,8017
9269,2020-08-18,Indiana,18,83799,3165
9270,2020-08-18,Iowa,19,53201,1002
9271,2020-08-18,Kansas,20,35632,415
9272,2020-08-18,Kentucky,21,42270,858
9273,2020-08-18,Louisiana,22,139248,4554
9274,2020-08-18,Maine,23,4213,127
9275,2020-08-18,Maryland,24,101780,3650
9276,2020-08-18,Massachusetts,25,124063,8848
9277,2020-08-18,Michigan,26,103527,6607
9278,2020-08-18,Minnesota,27,66107,1767
9279,2020-08-18,Mississippi,28,73207,2128
9280,2020-08-18,Missouri,29,70759,1477
9281,2020-08-18,Montana,30,5867,84
9282,2020-08-18,Nebraska,31,30825,370
9283,2020-08-18,Nevada,32,62752,1102
9284,2020-08-18,New Hampshire,33,7017,424
9285,2020-08-18,New Jersey,34,189937,15925
9286,2020-08-18,New Mexico,35,23579,723
9287,2020-08-18,New York,36,431298,32446
9288,2020-08-18,North Carolina,37,147141,2425
9289,2020-08-18,North Dakota,38,8786,132
9290,2020-08-18,Northern Mariana Islands,69,54,2
9291,2020-08-18,Ohio,39,109923,3871
9292,2020-08-18,Oklahoma,40,49326,682
9293,2020-08-18,Oregon,41,23685,399
9294,2020-08-18,Pennsylvania,42,130286,7561
9295,2020-08-18,Puerto Rico,72,27713,346
9296,2020-08-18,Rhode Island,44,20692,1024
9297,2020-08-18,South Carolina,45,107672,2343
9298,2020-08-18,South Dakota,46,10443,154
9299,2020-08-18,Tennessee,47,132796,1410
9300,2020-08-18,Texas,48,577220,10798
9301,2020-08-18,Utah,49,47285,372
9302,2020-08-18,Vermont,50,1530,58
9303,2020-08-18,Virgin Islands,78,796,9
9304,2020-08-18,Virginia,51,108282,2396
9305,2020-08-18,Washington,53,71032,1895
9306,2020-08-18,West Virginia,54,8731,164
9307,2020-08-18,Wisconsin,55,71517,1063
9308,2020-08-18,Wyoming,56,3360,34
9309,2020-08-19,Alabama,1,111478,1944
9310,2020-08-19,Alaska,2,5245,27
9311,2020-08-19,Arizona,4,195568,4643
9312,2020-08-19,Arkansas,5,54216,631
9313,2020-08-19,California,6,646742,11686
9314,2020-08-19,Colorado,8,53943,1906
9315,2020-08-19,Connecticut,9,51314,4457
9316,2020-08-19,Delaware,10,16643,595
9317,2020-08-19,District of Columbia,11,13354,600
9318,2020-08-19,Florida,12,584039,9931
9319,2020-08-19,Georgia,13,227255,4744
9320,2020-08-19,Guam,66,1568,6
9321,2020-08-19,Hawaii,15,5586,41
9322,2020-08-19,Idaho,16,28829,292
9323,2020-08-19,Illinois,17,213888,8037
9324,2020-08-19,Indiana,18,84308,3180
9325,2020-08-19,Iowa,19,53541,1011
9326,2020-08-19,Kansas,20,36333,420
9327,2020-08-19,Kentucky,21,42958,866
9328,2020-08-19,Louisiana,22,140044,4609
9329,2020-08-19,Maine,23,4234,127
9330,2020-08-19,Maryland,24,102215,3661
9331,2020-08-19,Massachusetts,25,124415,8876
9332,2020-08-19,Michigan,26,104235,6619
9333,2020-08-19,Minnesota,27,66664,1784
9334,2020-08-19,Mississippi,28,74555,2163
9335,2020-08-19,Missouri,29,71802,1490
9336,2020-08-19,Montana,30,5976,84
9337,2020-08-19,Nebraska,31,31040,373
9338,2020-08-19,Nevada,32,63127,1135
9339,2020-08-19,New Hampshire,33,7036,427
9340,2020-08-19,New Jersey,34,190256,15926
9341,2020-08-19,New Mexico,35,23749,729
9342,2020-08-19,New York,36,431924,32451
9343,2020-08-19,North Carolina,37,148491,2464
9344,2020-08-19,North Dakota,38,8972,134
9345,2020-08-19,Northern Mariana Islands,69,54,2
9346,2020-08-19,Ohio,39,110881,3907
9347,2020-08-19,Oklahoma,40,49923,699
9348,2020-08-19,Oregon,41,23887,408
9349,2020-08-19,Pennsylvania,42,130950,7593
9350,2020-08-19,Puerto Rico,72,27934,356
9351,2020-08-19,Rhode Island,44,20795,1027
9352,2020-08-19,South Carolina,45,108411,2360
9353,2020-08-19,South Dakota,46,10566,155
9354,2020-08-19,Tennessee,47,134810,1437
9355,2020-08-19,Texas,48,582623,11043
9356,2020-08-19,Utah,49,47647,379
9357,2020-08-19,Vermont,50,1533,58
9358,2020-08-19,Virgin Islands,78,828,9
9359,2020-08-19,Virginia,51,109019,2410
9360,2020-08-19,Washington,53,71594,1910
9361,2020-08-19,West Virginia,54,8801,166
9362,2020-08-19,Wisconsin,55,72204,1071
9363,2020-08-19,Wyoming,56,3430,34
9364,2020-08-20,Alabama,1,112449,1974
9365,2020-08-20,Alaska,2,5330,27
9366,2020-08-20,Arizona,4,196305,4688
9367,2020-08-20,Arkansas,5,54765,641
9368,2020-08-20,California,6,653401,11801
9369,2020-08-20,Colorado,8,54285,1909
9370,2020-08-20,Connecticut,9,51432,4458
9371,2020-08-20,Delaware,10,16718,595
9372,2020-08-20,District of Columbia,11,13409,601
9373,2020-08-20,Florida,12,588594,10048
9374,2020-08-20,Georgia,13,230288,4797
9375,2020-08-20,Guam,66,1673,7
9376,2020-08-20,Hawaii,15,5821,44
9377,2020-08-20,Idaho,16,29252,299
9378,2020-08-20,Illinois,17,215889,8064
9379,2020-08-20,Indiana,18,85257,3191
9380,2020-08-20,Iowa,19,54533,1016
9381,2020-08-20,Kansas,20,36445,423
9382,2020-08-20,Kentucky,21,43700,881
9383,2020-08-20,Louisiana,22,140962,4637
9384,2020-08-20,Maine,23,4252,128
9385,2020-08-20,Maryland,24,102783,3669
9386,2020-08-20,Massachusetts,25,124728,8888
9387,2020-08-20,Michigan,26,104771,6636
9388,2020-08-20,Minnesota,27,67354,1791
9389,2020-08-20,Mississippi,28,75449,2190
9390,2020-08-20,Missouri,29,72912,1508
9391,2020-08-20,Montana,30,6095,89
9392,2020-08-20,Nebraska,31,31348,377
9393,2020-08-20,Nevada,32,63699,1175
9394,2020-08-20,New Hampshire,33,7050,428
9395,2020-08-20,New Jersey,34,190356,15932
9396,2020-08-20,New Mexico,35,23951,734
9397,2020-08-20,New York,36,432523,32451
9398,2020-08-20,North Carolina,37,150422,2496
9399,2020-08-20,North Dakota,38,9246,134
9400,2020-08-20,Northern Mariana Islands,69,54,2
9401,2020-08-20,Ohio,39,112003,3929
9402,2020-08-20,Oklahoma,40,50669,709
9403,2020-08-20,Oregon,41,24176,412
9404,2020-08-20,Pennsylvania,42,131736,7606
9405,2020-08-20,Puerto Rico,72,28143,367
9406,2020-08-20,Rhode Island,44,20871,1028
9407,2020-08-20,South Carolina,45,109320,2401
9408,2020-08-20,South Dakota,46,10691,157
9409,2020-08-20,Tennessee,47,136260,1470
9410,2020-08-20,Texas,48,587900,11248
9411,2020-08-20,Utah,49,48103,384
9412,2020-08-20,Vermont,50,1537,58
9413,2020-08-20,Virgin Islands,78,869,10
9414,2020-08-20,Virginia,51,109882,2427
9415,2020-08-20,Washington,53,72284,1924
9416,2020-08-20,West Virginia,54,8982,166
9417,2020-08-20,Wisconsin,55,73067,1077
9418,2020-08-20,Wyoming,56,3468,34
9419,2020-08-21,Alabama,1,113632,1996
9420,2020-08-21,Alaska,2,5401,28
9421,2020-08-21,Arizona,4,196925,4698
9422,2020-08-21,Arkansas,5,55652,663
9423,2020-08-21,California,6,659991,11984
9424,2020-08-21,Colorado,8,54658,1915
9425,2020-08-21,Connecticut,9,51519,4460
9426,2020-08-21,Delaware,10,16770,600
9427,2020-08-21,District of Columbia,11,13469,602
9428,2020-08-21,Florida,12,593278,10167
9429,2020-08-21,Georgia,13,233169,4889
9430,2020-08-21,Guam,66,1736,7
9431,2020-08-21,Hawaii,15,6049,45
9432,2020-08-21,Idaho,16,29510,305
9433,2020-08-21,Illinois,17,218111,8086
9434,2020-08-21,Indiana,18,86312,3208
9435,2020-08-21,Iowa,19,55331,1030
9436,2020-08-21,Kansas,20,37411,430
9437,2020-08-21,Kentucky,21,44432,887
9438,2020-08-21,Louisiana,22,141861,4687
9439,2020-08-21,Maine,23,4285,129
9440,2020-08-21,Maryland,24,103461,3674
9441,2020-08-21,Massachusetts,25,125216,8901
9442,2020-08-21,Michigan,26,104829,6637
9443,2020-08-21,Minnesota,27,68179,1799
9444,2020-08-21,Mississippi,28,76323,2214
9445,2020-08-21,Missouri,29,74221,1511
9446,2020-08-21,Montana,30,6239,90
9447,2020-08-21,Nebraska,31,31626,381
9448,2020-08-21,Nevada,32,64573,1185
9449,2020-08-21,New Hampshire,33,7071,428
9450,2020-08-21,New Jersey,34,190646,15941
9451,2020-08-21,New Mexico,35,24095,739
9452,2020-08-21,New York,36,433230,32456
9453,2020-08-21,North Carolina,37,152344,2522
9454,2020-08-21,North Dakota,38,9478,136
9455,2020-08-21,Northern Mariana Islands,69,54,2
9456,2020-08-21,Ohio,39,113046,3955
9457,2020-08-21,Oklahoma,40,51746,715
9458,2020-08-21,Oregon,41,24435,421
9459,2020-08-21,Pennsylvania,42,132461,7629
9460,2020-08-21,Puerto Rico,72,28846,374
9461,2020-08-21,Rhode Island,44,21022,1030
9462,2020-08-21,South Carolina,45,110378,2459
9463,2020-08-21,South Dakota,46,10884,159
9464,2020-08-21,Tennessee,47,137932,1528
9465,2020-08-21,Texas,48,593405,11483
9466,2020-08-21,Utah,49,48616,385
9467,2020-08-21,Vermont,50,1541,58
9468,2020-08-21,Virgin Islands,78,960,10
9469,2020-08-21,Virginia,51,110860,2436
9470,2020-08-21,Washington,53,72787,1937
9471,2020-08-21,West Virginia,54,9066,170
9472,2020-08-21,Wisconsin,55,73895,1079
9473,2020-08-21,Wyoming,56,3524,37
9474,2020-08-22,Alabama,1,114532,2011
9475,2020-08-22,Alaska,2,5492,29
9476,2020-08-22,Arizona,4,197909,4760
9477,2020-08-22,Arkansas,5,56199,674
9478,2020-08-22,California,6,665325,12137
9479,2020-08-22,Colorado,8,54939,1923
9480,2020-08-22,Connecticut,9,51519,4460
9481,2020-08-22,Delaware,10,16828,600
9482,2020-08-22,District of Columbia,11,13534,604
9483,2020-08-22,Florida,12,597589,10273
9484,2020-08-22,Georgia,13,235783,4982
9485,2020-08-22,Guam,66,1736,7
9486,2020-08-22,Hawaii,15,6333,46
9487,2020-08-22,Idaho,16,29808,307
9488,2020-08-22,Illinois,17,220459,8107
9489,2020-08-22,Indiana,18,87325,3218
9490,2020-08-22,Iowa,19,55996,1033
9491,2020-08-22,Kansas,20,37544,431
9492,2020-08-22,Kentucky,21,45225,899
9493,2020-08-22,Louisiana,22,141861,4687
9494,2020-08-22,Maine,23,4317,130
9495,2020-08-22,Maryland,24,104040,3685
9496,2020-08-22,Massachusetts,25,125360,8921
9497,2020-08-22,Michigan,26,106141,6657
9498,2020-08-22,Minnesota,27,68913,1807
9499,2020-08-22,Mississippi,28,77268,2237
9500,2020-08-22,Missouri,29,75468,1519
9501,2020-08-22,Montana,30,6392,90
9502,2020-08-22,Nebraska,31,31780,382
9503,2020-08-22,Nevada,32,65150,1197
9504,2020-08-22,New Hampshire,33,7092,429
9505,2020-08-22,New Jersey,34,191175,15943
9506,2020-08-22,New Mexico,35,24302,743
9507,2020-08-22,New York,36,433881,32464
9508,2020-08-22,North Carolina,37,153966,2546
9509,2020-08-22,North Dakota,38,9740,139
9510,2020-08-22,Northern Mariana Islands,69,54,2
9511,2020-08-22,Ohio,39,114165,3975
9512,2020-08-22,Oklahoma,40,52599,725
9513,2020-08-22,Oregon,41,24711,422
9514,2020-08-22,Pennsylvania,42,133160,7643
9515,2020-08-22,Puerto Rico,72,29577,381
9516,2020-08-22,Rhode Island,44,21022,1030
9517,2020-08-22,South Carolina,45,111295,2493
9518,2020-08-22,South Dakota,46,11135,160
9519,2020-08-22,Tennessee,47,139366,1542
9520,2020-08-22,Texas,48,599156,11650
9521,2020-08-22,Utah,49,48950,387
9522,2020-08-22,Vermont,50,1553,58
9523,2020-08-22,Virgin Islands,78,960,10
9524,2020-08-22,Virginia,51,112072,2443
9525,2020-08-22,Washington,53,73353,1944
9526,2020-08-22,West Virginia,54,9185,176
9527,2020-08-22,Wisconsin,55,74740,1092
9528,2020-08-22,Wyoming,56,3543,37
9529,2020-08-23,Alabama,1,115060,2013
9530,2020-08-23,Alaska,2,5556,30
9531,2020-08-23,Arizona,4,198117,4775
9532,2020-08-23,Arkansas,5,56574,687
9533,2020-08-23,California,6,669944,12152
9534,2020-08-23,Colorado,8,55441,1925
9535,2020-08-23,Connecticut,9,51519,4460
9536,2020-08-23,Delaware,10,16895,600
9537,2020-08-23,District of Columbia,11,13590,604
9538,2020-08-23,Florida,12,600563,10324
9539,2020-08-23,Georgia,13,237402,5021
9540,2020-08-23,Guam,66,1736,7
9541,2020-08-23,Hawaii,15,6577,46
9542,2020-08-23,Idaho,16,29973,308
9543,2020-08-23,Illinois,17,222292,8114
9544,2020-08-23,Indiana,18,87942,3220
9545,2020-08-23,Iowa,19,56441,1037
9546,2020-08-23,Kansas,20,37726,431
9547,2020-08-23,Kentucky,21,45401,901
9548,2020-08-23,Louisiana,22,143084,4746
9549,2020-08-23,Maine,23,4335,131
9550,2020-08-23,Maryland,24,104618,3691
9551,2020-08-23,Massachusetts,25,125360,8921
9552,2020-08-23,Michigan,26,106875,6661
9553,2020-08-23,Minnesota,27,69630,1813
9554,2020-08-23,Mississippi,28,77894,2240
9555,2020-08-23,Missouri,29,76339,1519
9556,2020-08-23,Montana,30,6444,90
9557,2020-08-23,Nebraska,31,31889,384
9558,2020-08-23,Nevada,32,65678,1199
9559,2020-08-23,New Hampshire,33,7107,429
9560,2020-08-23,New Jersey,34,191323,15946
9561,2020-08-23,New Mexico,35,24396,745
9562,2020-08-23,New York,36,434462,32482
9563,2020-08-23,North Carolina,37,155390,2560
9564,2020-08-23,North Dakota,38,9880,140
9565,2020-08-23,Northern Mariana Islands,69,54,2
9566,2020-08-23,Ohio,39,114802,3978
9567,2020-08-23,Oklahoma,40,53165,726
9568,2020-08-23,Oregon,41,24938,422
9569,2020-08-23,Pennsylvania,42,133679,7643
9570,2020-08-23,Puerto Rico,72,29896,390
9571,2020-08-23,Rhode Island,44,21022,1030
9572,2020-08-23,South Carolina,45,111988,2504
9573,2020-08-23,South Dakota,46,11276,161
9574,2020-08-23,Tennessee,47,141000,1547
9575,2020-08-23,Texas,48,602144,11760
9576,2020-08-23,Utah,49,49125,387
9577,2020-08-23,Vermont,50,1557,58
9578,2020-08-23,Virgin Islands,78,984,11
9579,2020-08-23,Virginia,51,112966,2467
9580,2020-08-23,Washington,53,73745,1948
9581,2020-08-23,West Virginia,54,9272,178
9582,2020-08-23,Wisconsin,55,75205,1092
9583,2020-08-23,Wyoming,56,3579,37
9584,2020-08-24,Alabama,1,116710,2024
9585,2020-08-24,Alaska,2,5626,30
9586,2020-08-24,Arizona,4,198421,4775
9587,2020-08-24,Arkansas,5,56894,696
9588,2020-08-24,California,6,676236,12250
9589,2020-08-24,Colorado,8,55700,1926
9590,2020-08-24,Connecticut,9,52011,4460
9591,2020-08-24,Delaware,10,16942,604
9592,2020-08-24,District of Columbia,11,13639,604
9593,2020-08-24,Florida,12,602821,10396
9594,2020-08-24,Georgia,13,239612,5045
9595,2020-08-24,Guam,66,1876,8
9596,2020-08-24,Hawaii,15,6746,48
9597,2020-08-24,Idaho,16,30260,315
9598,2020-08-24,Illinois,17,224056,8123
9599,2020-08-24,Indiana,18,89602,3225
9600,2020-08-24,Iowa,19,56941,1047
9601,2020-08-24,Kansas,20,39008,432
9602,2020-08-24,Kentucky,21,46057,909
9603,2020-08-24,Louisiana,22,143707,4764
9604,2020-08-24,Maine,23,4356,131
9605,2020-08-24,Maryland,24,105168,3694
9606,2020-08-24,Massachusetts,25,126022,8949
9607,2020-08-24,Michigan,26,107816,6665
9608,2020-08-24,Minnesota,27,70344,1817
9609,2020-08-24,Mississippi,28,78405,2248
9610,2020-08-24,Missouri,29,77254,1533
9611,2020-08-24,Montana,30,6510,91
9612,2020-08-24,Nebraska,31,32047,384
9613,2020-08-24,Nevada,32,66073,1200
9614,2020-08-24,New Hampshire,33,7134,429
9615,2020-08-24,New Jersey,34,191548,15946
9616,2020-08-24,New Mexico,35,24469,747
9617,2020-08-24,New York,36,434866,32489
9618,2020-08-24,North Carolina,37,156927,2567
9619,2020-08-24,North Dakota,38,10004,141
9620,2020-08-24,Northern Mariana Islands,69,54,2
9621,2020-08-24,Ohio,39,115651,3986
9622,2020-08-24,Oklahoma,40,53522,730
9623,2020-08-24,Oregon,41,25174,432
9624,2020-08-24,Pennsylvania,42,134246,7642
9625,2020-08-24,Puerto Rico,72,30618,390
9626,2020-08-24,Rhode Island,44,21302,1035
9627,2020-08-24,South Carolina,45,112551,2511
9628,2020-08-24,South Dakota,46,11425,161
9629,2020-08-24,Tennessee,47,141675,1578
9630,2020-08-24,Texas,48,607621,11824
9631,2020-08-24,Utah,49,49451,391
9632,2020-08-24,Vermont,50,1566,58
9633,2020-08-24,Virgin Islands,78,998,12
9634,2020-08-24,Virginia,51,113630,2471
9635,2020-08-24,Washington,53,74292,1953
9636,2020-08-24,West Virginia,54,9312,179
9637,2020-08-24,Wisconsin,55,75755,1093
9638,2020-08-24,Wyoming,56,3603,37
9639,2020-08-25,Alabama,1,117242,2037
9640,2020-08-25,Alaska,2,5621,33
9641,2020-08-25,Arizona,4,199293,4796
9642,2020-08-25,Arkansas,5,57374,711
9643,2020-08-25,California,6,682320,12409
9644,2020-08-25,Colorado,8,56176,1932
9645,2020-08-25,Connecticut,9,52040,4463
