,date,state,fips,cases,deaths,daily_new_cases,daily_new_deaths,zeroed_cases,zeroed_deaths
2602,2020-07-20,Puerto Rico,72,12461,180,398.0,2.0,4924,27
2603,2020-07-21,Puerto Rico,72,12940,180,479.0,0.0,5403,27
2604,2020-07-22,Puerto Rico,72,13038,185,98.0,5.0,5501,32
2605,2020-07-23,Puerto Rico,72,13473,188,435.0,3.0,5936,35
2606,2020-07-24,Puerto Rico,72,13967,191,494.0,3.0,6430,38
2607,2020-07-25,Puerto Rico,72,14540,201,573.0,10.0,7003,48
2608,2020-07-26,Puerto Rico,72,15143,201,603.0,0.0,7606,48
2609,2020-07-27,Puerto Rico,72,15431,201,288.0,0.0,7894,48
2610,2020-07-28,Puerto Rico,72,15840,209,409.0,8.0,8303,56
2611,2020-07-29,Puerto Rico,72,16061,211,221.0,2.0,8524,58
2612,2020-07-30,Puerto Rico,72,16572,214,511.0,3.0,9035,61
2613,2020-07-31,Puerto Rico,72,16781,219,209.0,5.0,9244,66
2614,2020-08-01,Puerto Rico,72,17872,225,1091.0,6.0,10335,72
2615,2020-08-02,Puerto Rico,72,18411,230,539.0,5.0,10874,77
2616,2020-08-03,Puerto Rico,72,18791,230,380.0,0.0,11254,77
2617,2020-08-04,Puerto Rico,72,19324,237,533.0,7.0,11787,84
2618,2020-08-05,Puerto Rico,72,19651,246,327.0,9.0,12114,93
2619,2020-08-06,Puerto Rico,72,19934,258,283.0,12.0,12397,105
2620,2020-08-07,Puerto Rico,72,20686,265,752.0,7.0,13149,112
2621,2020-08-08,Puerto Rico,72,21424,274,738.0,9.0,13887,121
2622,2020-08-09,Puerto Rico,72,22121,279,697.0,5.0,14584,126
2623,2020-08-10,Puerto Rico,72,22821,279,700.0,0.0,15284,126
2624,2020-08-11,Puerto Rico,72,23403,287,582.0,8.0,15866,134
2625,2020-08-12,Puerto Rico,72,24074,295,671.0,8.0,16537,142
2626,2020-08-13,Puerto Rico,72,24446,306,372.0,11.0,16909,153
2627,2020-08-14,Puerto Rico,72,25128,317,682.0,11.0,17591,164
2628,2020-08-15,Puerto Rico,72,25695,329,567.0,12.0,18158,176
2629,2020-08-16,Puerto Rico,72,26006,335,311.0,6.0,18469,182
2630,2020-08-17,Puerto Rico,72,26760,335,754.0,0.0,19223,182
2631,2020-08-18,Puerto Rico,72,27713,346,953.0,11.0,20176,193
2632,2020-08-19,Puerto Rico,72,27934,356,221.0,10.0,20397,203
2633,2020-08-20,Puerto Rico,72,28143,367,209.0,11.0,20606,214
2634,2020-08-21,Puerto Rico,72,28846,374,703.0,7.0,21309,221
2635,2020-08-22,Puerto Rico,72,29577,381,731.0,7.0,22040,228
2636,2020-08-23,Puerto Rico,72,29896,390,319.0,9.0,22359,237
2637,2020-08-24,Puerto Rico,72,30618,390,722.0,0.0,23081,237
2638,2020-08-25,Puerto Rico,72,30720,395,102.0,5.0,23183,242
2639,2020-08-26,Puerto Rico,72,30744,404,24.0,9.0,23207,251
2640,2020-08-27,Puerto Rico,72,31383,412,639.0,8.0,23846,259
2641,2020-08-28,Puerto Rico,72,31988,424,605.0,12.0,24451,271
2642,2020-08-29,Puerto Rico,72,32550,428,562.0,4.0,25013,275
2643,2020-08-30,Puerto Rico,72,32848,434,298.0,6.0,25311,281
2644,2020-08-31,Puerto Rico,72,33199,434,351.0,0.0,25662,281
2645,2020-09-01,Puerto Rico,72,33421,435,222.0,1.0,25884,282
2646,2020-07-01,Rhode Island,44,16853,956,0.0,0.0,0,0
2647,2020-07-02,Rhode Island,44,16941,959,88.0,3.0,88,3
2648,2020-07-03,Rhode Island,44,16991,960,50.0,1.0,138,4
2649,2020-07-04,Rhode Island,44,16991,960,0.0,0.0,138,4
2650,2020-07-05,Rhode Island,44,16991,960,0.0,0.0,138,4
2651,2020-07-06,Rhode Island,44,16991,960,0.0,0.0,138,4
2652,2020-07-07,Rhode Island,44,17154,969,163.0,9.0,301,13
2653,2020-07-08,Rhode Island,44,17204,971,50.0,2.0,351,15
2654,2020-07-09,Rhode Island,44,17243,974,39.0,3.0,390,18
2655,2020-07-10,Rhode Island,44,17312,976,69.0,2.0,459,20
2656,2020-07-11,Rhode Island,44,17312,976,0.0,0.0,459,20
2657,2020-07-12,Rhode Island,44,17312,976,0.0,0.0,459,20
2658,2020-07-13,Rhode Island,44,17487,984,175.0,8.0,634,28
2659,2020-07-14,Rhode Island,44,17588,985,101.0,1.0,735,29
2660,2020-07-15,Rhode Island,44,17640,987,52.0,2.0,787,31
2661,2020-07-16,Rhode Island,44,17711,988,71.0,1.0,858,32
2662,2020-07-17,Rhode Island,44,17793,990,82.0,2.0,940,34
2663,2020-07-18,Rhode Island,44,17793,990,0.0,0.0,940,34
2664,2020-07-19,Rhode Island,44,17793,990,0.0,0.0,940,34
2665,2020-07-20,Rhode Island,44,17904,995,111.0,5.0,1051,39
2666,2020-07-21,Rhode Island,44,17986,996,82.0,1.0,1133,40
2667,2020-07-22,Rhode Island,44,18062,997,76.0,1.0,1209,41
2668,2020-07-23,Rhode Island,44,18148,1001,86.0,4.0,1295,45
2669,2020-07-24,Rhode Island,44,18224,1002,76.0,1.0,1371,46
2670,2020-07-25,Rhode Island,44,18224,1002,0.0,0.0,1371,46
2671,2020-07-26,Rhode Island,44,18224,1002,0.0,0.0,1371,46
2672,2020-07-27,Rhode Island,44,18515,1004,291.0,2.0,1662,48
2673,2020-07-28,Rhode Island,44,18725,1005,210.0,1.0,1872,49
2674,2020-07-29,Rhode Island,44,18800,1007,75.0,2.0,1947,51
2675,2020-07-30,Rhode Island,44,18950,1007,150.0,0.0,2097,51
2676,2020-07-31,Rhode Island,44,19022,1007,72.0,0.0,2169,51
2677,2020-08-01,Rhode Island,44,19022,1007,0.0,0.0,2169,51
2678,2020-08-02,Rhode Island,44,19022,1007,0.0,0.0,2169,51
2679,2020-08-03,Rhode Island,44,19246,1010,224.0,3.0,2393,54
2680,2020-08-04,Rhode Island,44,19390,1011,144.0,1.0,2537,55
2681,2020-08-05,Rhode Island,44,19481,1012,91.0,1.0,2628,56
2682,2020-08-06,Rhode Island,44,19611,1014,130.0,2.0,2758,58
2683,2020-08-07,Rhode Island,44,19738,1014,127.0,0.0,2885,58
2684,2020-08-08,Rhode Island,44,19738,1014,0.0,0.0,2885,58
2685,2020-08-09,Rhode Island,44,19738,1014,0.0,0.0,2885,58
2686,2020-08-10,Rhode Island,44,19934,1015,196.0,1.0,3081,59
2687,2020-08-11,Rhode Island,44,20053,1016,119.0,1.0,3200,60
2688,2020-08-12,Rhode Island,44,20129,1018,76.0,2.0,3276,62
2689,2020-08-13,Rhode Island,44,20240,1019,111.0,1.0,3387,63
2690,2020-08-14,Rhode Island,44,20335,1021,95.0,2.0,3482,65
2691,2020-08-15,Rhode Island,44,20335,1021,0.0,0.0,3482,65
2692,2020-08-16,Rhode Island,44,20335,1021,0.0,0.0,3482,65
2693,2020-08-17,Rhode Island,44,20572,1023,237.0,2.0,3719,67
2694,2020-08-18,Rhode Island,44,20692,1024,120.0,1.0,3839,68
2695,2020-08-19,Rhode Island,44,20795,1027,103.0,3.0,3942,71
2696,2020-08-20,Rhode Island,44,20871,1028,76.0,1.0,4018,72
2697,2020-08-21,Rhode Island,44,21022,1030,151.0,2.0,4169,74
2698,2020-08-22,Rhode Island,44,21022,1030,0.0,0.0,4169,74
2699,2020-08-23,Rhode Island,44,21022,1030,0.0,0.0,4169,74
2700,2020-08-24,Rhode Island,44,21302,1035,280.0,5.0,4449,79
2701,2020-08-25,Rhode Island,44,21372,1039,70.0,4.0,4519,83
2702,2020-08-26,Rhode Island,44,21454,1041,82.0,2.0,4601,85
2703,2020-08-27,Rhode Island,44,21589,1044,135.0,3.0,4736,88
2704,2020-08-28,Rhode Island,44,21683,1046,94.0,2.0,4830,90
2705,2020-08-29,Rhode Island,44,21683,1046,0.0,0.0,4830,90
2706,2020-08-30,Rhode Island,44,21683,1046,0.0,0.0,4830,90
2707,2020-08-31,Rhode Island,44,21949,1048,266.0,2.0,5096,92
2708,2020-09-01,Rhode Island,44,22002,1050,53.0,2.0,5149,94
2709,2020-07-01,South Carolina,45,37919,766,0.0,0.0,0,0
2710,2020-07-02,South Carolina,45,39701,784,1782.0,18.0,1782,18
2711,2020-07-03,South Carolina,45,41532,793,1831.0,9.0,3613,27
2712,2020-07-04,South Carolina,45,43386,813,1854.0,20.0,5467,47
2713,2020-07-05,South Carolina,45,44847,820,1461.0,7.0,6928,54
2714,2020-07-06,South Carolina,45,46380,827,1533.0,7.0,8461,61
2715,2020-07-07,South Carolina,45,47352,846,972.0,19.0,9433,80
2716,2020-07-08,South Carolina,45,48909,884,1557.0,38.0,10990,118
2717,2020-07-09,South Carolina,45,50691,905,1782.0,21.0,12772,139
2718,2020-07-10,South Carolina,45,52419,929,1728.0,24.0,14500,163
2719,2020-07-11,South Carolina,45,54699,951,2280.0,22.0,16780,185
2720,2020-07-12,South Carolina,45,56648,961,1949.0,10.0,18729,195
2721,2020-07-13,South Carolina,45,58168,972,1520.0,11.0,20249,206
2722,2020-07-14,South Carolina,45,60389,993,2221.0,21.0,22470,227
2723,2020-07-15,South Carolina,45,62245,998,1856.0,5.0,24326,232
2724,2020-07-16,South Carolina,45,64083,1070,1838.0,72.0,26164,304
2725,2020-07-17,South Carolina,45,66060,1096,1977.0,26.0,28141,330
2726,2020-07-18,South Carolina,45,67612,1135,1552.0,39.0,29693,369
2727,2020-07-19,South Carolina,45,69986,1155,2374.0,20.0,32067,389
2728,2020-07-20,South Carolina,45,71445,1164,1459.0,9.0,33526,398
2729,2020-07-21,South Carolina,45,73337,1221,1892.0,57.0,35418,455
2730,2020-07-22,South Carolina,45,75042,1285,1705.0,64.0,37123,519
2731,2020-07-23,South Carolina,45,76606,1334,1564.0,49.0,38687,568
2732,2020-07-24,South Carolina,45,78607,1385,2001.0,51.0,40688,619
2733,2020-07-25,South Carolina,45,80008,1465,1401.0,80.0,42089,699
2734,2020-07-26,South Carolina,45,81199,1491,1191.0,26.0,43280,725
2735,2020-07-27,South Carolina,45,82417,1506,1218.0,15.0,44498,740
2736,2020-07-28,South Carolina,45,84109,1565,1692.0,59.0,46190,799
2737,2020-07-29,South Carolina,45,85846,1615,1737.0,50.0,47927,849
2738,2020-07-30,South Carolina,45,87572,1667,1726.0,52.0,49653,901
2739,2020-07-31,South Carolina,45,89016,1712,1444.0,45.0,51097,946
2740,2020-08-01,South Carolina,45,90599,1751,1583.0,39.0,52680,985
2741,2020-08-02,South Carolina,45,91788,1777,1189.0,26.0,53869,1011
2742,2020-08-03,South Carolina,45,92951,1793,1163.0,16.0,55032,1027
2743,2020-08-04,South Carolina,45,94190,1847,1239.0,54.0,56271,1081
2744,2020-08-05,South Carolina,45,95472,1894,1282.0,47.0,57553,1128
2745,2020-08-06,South Carolina,45,96797,1943,1325.0,49.0,58878,1177
2746,2020-08-07,South Carolina,45,98219,1962,1422.0,19.0,60300,1196
2747,2020-08-08,South Carolina,45,99460,2007,1241.0,45.0,61541,1241
2748,2020-08-09,South Carolina,45,100435,2031,975.0,24.0,62516,1265
2749,2020-08-10,South Carolina,45,101159,2049,724.0,18.0,63240,1283
2750,2020-08-11,South Carolina,45,102130,2098,971.0,49.0,64211,1332
2751,2020-08-12,South Carolina,45,102974,2144,844.0,46.0,65055,1378
2752,2020-08-13,South Carolina,45,103909,2186,935.0,42.0,65990,1420
2753,2020-08-14,South Carolina,45,104841,2204,932.0,18.0,66922,1438
2754,2020-08-15,South Carolina,45,105882,2260,1041.0,56.0,67963,1494
2755,2020-08-16,South Carolina,45,106497,2269,615.0,9.0,68578,1503
2756,2020-08-17,South Carolina,45,106953,2288,456.0,19.0,69034,1522
2757,2020-08-18,South Carolina,45,107672,2343,719.0,55.0,69753,1577
2758,2020-08-19,South Carolina,45,108411,2360,739.0,17.0,70492,1594
2759,2020-08-20,South Carolina,45,109320,2401,909.0,41.0,71401,1635
2760,2020-08-21,South Carolina,45,110378,2459,1058.0,58.0,72459,1693
2761,2020-08-22,South Carolina,45,111295,2493,917.0,34.0,73376,1727
2762,2020-08-23,South Carolina,45,111988,2504,693.0,11.0,74069,1738
2763,2020-08-24,South Carolina,45,112551,2511,563.0,7.0,74632,1745
2764,2020-08-25,South Carolina,45,113488,2529,937.0,18.0,75569,1763
2765,2020-08-26,South Carolina,45,114093,2573,605.0,44.0,76174,1807
2766,2020-08-27,South Carolina,45,114598,2628,505.0,55.0,76679,1862
2767,2020-08-28,South Carolina,45,115951,2655,1353.0,27.0,78032,1889
2768,2020-08-29,South Carolina,45,117249,2698,1298.0,43.0,79330,1932
2769,2020-08-30,South Carolina,45,118324,2709,1075.0,11.0,80405,1943
2770,2020-08-31,South Carolina,45,118992,2720,668.0,11.0,81073,1954
2771,2020-09-01,South Carolina,45,119846,2757,854.0,37.0,81927,1991
2772,2020-07-01,South Dakota,46,6826,93,0.0,0.0,0,0
2773,2020-07-02,South Dakota,46,6893,97,67.0,4.0,67,4
2774,2020-07-03,South Dakota,46,6978,97,85.0,0.0,152,4
2775,2020-07-04,South Dakota,46,7028,97,50.0,0.0,202,4
2776,2020-07-05,South Dakota,46,7063,97,35.0,0.0,237,4
2777,2020-07-06,South Dakota,46,7105,97,42.0,0.0,279,4
2778,2020-07-07,South Dakota,46,7163,98,58.0,1.0,337,5
2779,2020-07-08,South Dakota,46,7242,98,79.0,0.0,416,5
2780,2020-07-09,South Dakota,46,7336,101,94.0,3.0,510,8
2781,2020-07-10,South Dakota,46,7401,107,65.0,6.0,575,14
2782,2020-07-11,South Dakota,46,7454,109,53.0,2.0,628,16
2783,2020-07-12,South Dakota,46,7499,109,45.0,0.0,673,16
2784,2020-07-13,South Dakota,46,7524,109,25.0,0.0,698,16
2785,2020-07-14,South Dakota,46,7572,109,48.0,0.0,746,16
2786,2020-07-15,South Dakota,46,7652,111,80.0,2.0,826,18
2787,2020-07-16,South Dakota,46,7694,115,42.0,4.0,868,22
2788,2020-07-17,South Dakota,46,7789,116,95.0,1.0,963,23
2789,2020-07-18,South Dakota,46,7862,116,73.0,0.0,1036,23
2790,2020-07-19,South Dakota,46,7906,118,44.0,2.0,1080,25
2791,2020-07-20,South Dakota,46,7943,118,37.0,0.0,1117,25
2792,2020-07-21,South Dakota,46,8019,118,76.0,0.0,1193,25
2793,2020-07-22,South Dakota,46,8077,119,58.0,1.0,1251,26
2794,2020-07-23,South Dakota,46,8143,121,66.0,2.0,1317,28
2795,2020-07-24,South Dakota,46,8200,122,57.0,1.0,1374,29
2796,2020-07-25,South Dakota,46,8305,122,105.0,0.0,1479,29
2797,2020-07-26,South Dakota,46,8395,123,90.0,1.0,1569,30
2798,2020-07-27,South Dakota,46,8444,123,49.0,0.0,1618,30
2799,2020-07-28,South Dakota,46,8492,123,48.0,0.0,1666,30
2800,2020-07-29,South Dakota,46,8641,129,149.0,6.0,1815,36
2801,2020-07-30,South Dakota,46,8685,129,44.0,0.0,1859,36
2802,2020-07-31,South Dakota,46,8764,130,79.0,1.0,1938,37
2803,2020-08-01,South Dakota,46,8867,134,103.0,4.0,2041,41
2804,2020-08-02,South Dakota,46,8955,135,88.0,1.0,2129,42
2805,2020-08-03,South Dakota,46,9020,135,65.0,0.0,2194,42
2806,2020-08-04,South Dakota,46,9079,136,59.0,1.0,2253,43
2807,2020-08-05,South Dakota,46,9168,137,89.0,1.0,2342,44
2808,2020-08-06,South Dakota,46,9273,141,105.0,4.0,2447,48
2809,2020-08-07,South Dakota,46,9371,144,98.0,3.0,2545,51
2810,2020-08-08,South Dakota,46,9477,146,106.0,2.0,2651,53
2811,2020-08-09,South Dakota,46,9605,146,128.0,0.0,2779,53
2812,2020-08-10,South Dakota,46,9663,146,58.0,0.0,2837,53
2813,2020-08-11,South Dakota,46,9713,146,50.0,0.0,2887,53
2814,2020-08-12,South Dakota,46,9815,147,102.0,1.0,2989,54
2815,2020-08-13,South Dakota,46,9897,148,82.0,1.0,3071,55
2816,2020-08-14,South Dakota,46,10024,150,127.0,2.0,3198,57
2817,2020-08-15,South Dakota,46,10118,152,94.0,2.0,3292,59
2818,2020-08-16,South Dakota,46,10274,153,156.0,1.0,3448,60
2819,2020-08-17,South Dakota,46,10360,153,86.0,0.0,3534,60
2820,2020-08-18,South Dakota,46,10443,154,83.0,1.0,3617,61
2821,2020-08-19,South Dakota,46,10566,155,123.0,1.0,3740,62
2822,2020-08-20,South Dakota,46,10691,157,125.0,2.0,3865,64
2823,2020-08-21,South Dakota,46,10884,159,193.0,2.0,4058,66
2824,2020-08-22,South Dakota,46,11135,160,251.0,1.0,4309,67
2825,2020-08-23,South Dakota,46,11276,161,141.0,1.0,4450,68
2826,2020-08-24,South Dakota,46,11425,161,149.0,0.0,4599,68
2827,2020-08-25,South Dakota,46,11559,161,134.0,0.0,4733,68
2828,2020-08-26,South Dakota,46,11851,162,292.0,1.0,5025,69
2829,2020-08-27,South Dakota,46,12194,162,343.0,0.0,5368,69
2830,2020-08-28,South Dakota,46,12517,165,323.0,3.0,5691,72
2831,2020-08-29,South Dakota,46,12942,167,425.0,2.0,6116,74
2832,2020-08-30,South Dakota,46,13322,167,380.0,0.0,6496,74
2833,2020-08-31,South Dakota,46,13509,167,187.0,0.0,6683,74
2834,2020-09-01,South Dakota,46,13749,167,240.0,0.0,6923,74
2835,2020-07-01,Tennessee,47,44360,602,0.0,0.0,0,0
2836,2020-07-02,Tennessee,47,46176,612,1816.0,10.0,1816,10
2837,2020-07-03,Tennessee,47,47882,626,1706.0,14.0,3522,24
2838,2020-07-04,Tennessee,47,49232,630,1350.0,4.0,4872,28
2839,2020-07-05,Tennessee,47,50365,639,1133.0,9.0,6005,37
2840,2020-07-06,Tennessee,47,51509,646,1144.0,7.0,7149,44
2841,2020-07-07,Tennessee,47,52643,657,1134.0,11.0,8283,55
2842,2020-07-08,Tennessee,47,54756,678,2113.0,21.0,10396,76
2843,2020-07-09,Tennessee,47,56531,700,1775.0,22.0,12171,98
2844,2020-07-10,Tennessee,47,58224,713,1693.0,13.0,13864,111
2845,2020-07-11,Tennessee,47,59981,728,1757.0,15.0,15621,126
2846,2020-07-12,Tennessee,47,61106,731,1125.0,3.0,16746,129
2847,2020-07-13,Tennessee,47,63615,738,2509.0,7.0,19255,136
2848,2020-07-14,Tennessee,47,65412,757,1797.0,19.0,21052,155
2849,2020-07-15,Tennessee,47,67515,773,2103.0,16.0,23155,171
2850,2020-07-16,Tennessee,47,69827,786,2312.0,13.0,25467,184
2851,2020-07-17,Tennessee,47,72072,805,2245.0,19.0,27712,203
2852,2020-07-18,Tennessee,47,74518,828,2446.0,23.0,30158,226
2853,2020-07-19,Tennessee,47,76180,834,1662.0,6.0,31820,232
2854,2020-07-20,Tennessee,47,77944,838,1764.0,4.0,33584,236
2855,2020-07-21,Tennessee,47,80026,863,2082.0,25.0,35666,261
2856,2020-07-22,Tennessee,47,82172,878,2146.0,15.0,37812,276
2857,2020-07-23,Tennessee,47,84652,913,2480.0,35.0,40292,311
2858,2020-07-24,Tennessee,47,86667,926,2015.0,13.0,42307,324
2859,2020-07-25,Tennessee,47,88459,953,1792.0,27.0,44099,351
2860,2020-07-26,Tennessee,47,91330,955,2871.0,2.0,46970,353
2861,2020-07-27,Tennessee,47,93869,965,2539.0,10.0,49509,363
2862,2020-07-28,Tennessee,47,96318,988,2449.0,23.0,51958,386
2863,2020-07-29,Tennessee,47,98145,1008,1827.0,20.0,53785,406
2864,2020-07-30,Tennessee,47,100166,1022,2021.0,14.0,55806,420
2865,2020-07-31,Tennessee,47,103144,1047,2978.0,25.0,58784,445
2866,2020-08-01,Tennessee,47,105455,1056,2311.0,9.0,61095,454
2867,2020-08-02,Tennessee,47,106804,1062,1349.0,6.0,62444,460
2868,2020-08-03,Tennessee,47,107900,1078,1096.0,16.0,63540,476
2869,2020-08-04,Tennessee,47,109652,1103,1752.0,25.0,65292,501
2870,2020-08-05,Tennessee,47,111305,1130,1653.0,27.0,66945,528
2871,2020-08-06,Tennessee,47,113519,1170,2214.0,40.0,69159,568
2872,2020-08-07,Tennessee,47,115940,1190,2421.0,20.0,71580,588
2873,2020-08-08,Tennessee,47,117725,1201,1785.0,11.0,73365,599
2874,2020-08-09,Tennessee,47,119788,1209,2063.0,8.0,75428,607
2875,2020-08-10,Tennessee,47,120967,1223,1179.0,14.0,76607,621
2876,2020-08-11,Tennessee,47,122003,1259,1036.0,36.0,77643,657
2877,2020-08-12,Tennessee,47,123489,1274,1486.0,15.0,79129,672
2878,2020-08-13,Tennessee,47,125487,1300,1998.0,26.0,81127,698
2879,2020-08-14,Tennessee,47,127465,1312,1978.0,12.0,83105,710
2880,2020-08-15,Tennessee,47,128771,1331,1306.0,19.0,84411,729
2881,2020-08-16,Tennessee,47,130620,1349,1849.0,18.0,86260,747
2882,2020-08-17,Tennessee,47,131742,1370,1122.0,21.0,87382,768
2883,2020-08-18,Tennessee,47,132796,1410,1054.0,40.0,88436,808
2884,2020-08-19,Tennessee,47,134810,1437,2014.0,27.0,90450,835
2885,2020-08-20,Tennessee,47,136260,1470,1450.0,33.0,91900,868
2886,2020-08-21,Tennessee,47,137932,1528,1672.0,58.0,93572,926
2887,2020-08-22,Tennessee,47,139366,1542,1434.0,14.0,95006,940
2888,2020-08-23,Tennessee,47,141000,1547,1634.0,5.0,96640,945
2889,2020-08-24,Tennessee,47,141675,1578,675.0,31.0,97315,976
2890,2020-08-25,Tennessee,47,142501,1605,826.0,27.0,98141,1003
2891,2020-08-26,Tennessee,47,144400,1623,1899.0,18.0,100040,1021
2892,2020-08-27,Tennessee,47,146183,1650,1783.0,27.0,101823,1048
2893,2020-08-28,Tennessee,47,147814,1675,1631.0,25.0,103454,1073
2894,2020-08-29,Tennessee,47,149310,1700,1496.0,25.0,104950,1098
2895,2020-08-30,Tennessee,47,150249,1722,939.0,22.0,105889,1120
2896,2020-08-31,Tennessee,47,152033,1727,1784.0,5.0,107673,1125
2897,2020-09-01,Tennessee,47,153274,1753,1241.0,26.0,108914,1151
2898,2020-07-01,Texas,48,174826,2518,0.0,0.0,0,0
2899,2020-07-02,Texas,48,182260,2562,7434.0,44.0,7434,44
2900,2020-07-03,Texas,48,190049,2609,7789.0,47.0,15223,91
2901,2020-07-04,Texas,48,195707,2646,5658.0,37.0,20881,128
2902,2020-07-05,Texas,48,200137,2666,4430.0,20.0,25311,148
2903,2020-07-06,Texas,48,209350,2726,9213.0,60.0,34524,208
2904,2020-07-07,Texas,48,219164,2816,9814.0,90.0,44338,298
2905,2020-07-08,Texas,48,229116,2935,9952.0,119.0,54290,417
2906,2020-07-09,Texas,48,240025,3037,10909.0,102.0,65199,519
2907,2020-07-10,Texas,48,249948,3129,9923.0,92.0,75122,611
2908,2020-07-11,Texas,48,258280,3206,8332.0,77.0,83454,688
2909,2020-07-12,Texas,48,264811,3246,6531.0,40.0,89985,728
2910,2020-07-13,Texas,48,273732,3313,8921.0,67.0,98906,795
2911,2020-07-14,Texas,48,284638,3449,10906.0,136.0,109812,931
2912,2020-07-15,Texas,48,296478,3590,11840.0,141.0,121652,1072
2913,2020-07-16,Texas,48,311516,3744,15038.0,154.0,136690,1226
2914,2020-07-17,Texas,48,321254,3889,9738.0,145.0,146428,1371
2915,2020-07-18,Texas,48,330059,3972,8805.0,83.0,155233,1454
2916,2020-07-19,Texas,48,338036,4033,7977.0,61.0,163210,1515
2917,2020-07-20,Texas,48,345672,4160,7636.0,127.0,170846,1642
2918,2020-07-21,Texas,48,355594,4319,9922.0,159.0,180768,1801
2919,2020-07-22,Texas,48,366561,4522,10967.0,203.0,191735,2004
2920,2020-07-23,Texas,48,376104,4714,9543.0,192.0,201278,2196
2921,2020-07-24,Texas,48,383662,4876,7558.0,162.0,208836,2358
2922,2020-07-25,Texas,48,391609,5002,7947.0,126.0,216783,2484
2923,2020-07-26,Texas,48,395738,5090,4129.0,88.0,220912,2572
2924,2020-07-27,Texas,48,402295,6292,6557.0,1202.0,227469,3774
2925,2020-07-28,Texas,48,412849,6518,10554.0,226.0,238023,4000
2926,2020-07-29,Texas,48,421891,6834,9042.0,316.0,247065,4316
2927,2020-07-30,Texas,48,432134,6987,10243.0,153.0,257308,4469
2928,2020-07-31,Texas,48,443090,7273,10956.0,286.0,268264,4755
2929,2020-08-01,Texas,48,448224,7477,5134.0,204.0,273398,4959
2930,2020-08-02,Texas,48,454759,7520,6535.0,43.0,279933,5002
2931,2020-08-03,Texas,48,463541,7697,8782.0,177.0,288715,5179
2932,2020-08-04,Texas,48,473105,7951,9564.0,254.0,298279,5433
2933,2020-08-05,Texas,48,482467,8152,9362.0,201.0,307641,5634
2934,2020-08-06,Texas,48,490102,8400,7635.0,248.0,315276,5882
2935,2020-08-07,Texas,48,498266,8680,8164.0,280.0,323440,6162
2936,2020-08-08,Texas,48,504605,8885,6339.0,205.0,329779,6367
2937,2020-08-09,Texas,48,510392,8984,5787.0,99.0,335566,6466
2938,2020-08-10,Texas,48,517182,9064,6790.0,80.0,342356,6546
2939,2020-08-11,Texas,48,524898,9311,7716.0,247.0,350072,6793
2940,2020-08-12,Texas,48,531825,9645,6927.0,334.0,356999,7127
2941,2020-08-13,Texas,48,538805,9879,6980.0,234.0,363979,7361
2942,2020-08-14,Texas,48,547670,10195,8865.0,316.0,372844,7677
2943,2020-08-15,Texas,48,555343,10379,7673.0,184.0,380517,7861
2944,2020-08-16,Texas,48,563464,10498,8121.0,119.0,388638,7980
2945,2020-08-17,Texas,48,569058,10559,5594.0,61.0,394232,8041
2946,2020-08-18,Texas,48,577220,10798,8162.0,239.0,402394,8280
2947,2020-08-19,Texas,48,582623,11043,5403.0,245.0,407797,8525
2948,2020-08-20,Texas,48,587900,11248,5277.0,205.0,413074,8730
2949,2020-08-21,Texas,48,593405,11483,5505.0,235.0,418579,8965
2950,2020-08-22,Texas,48,599156,11650,5751.0,167.0,424330,9132
2951,2020-08-23,Texas,48,602144,11760,2988.0,110.0,427318,9242
2952,2020-08-24,Texas,48,607621,11824,5477.0,64.0,432795,9306
2953,2020-08-25,Texas,48,613707,12012,6086.0,188.0,438881,9494
2954,2020-08-26,Texas,48,619836,12212,6129.0,200.0,445010,9694
2955,2020-08-27,Texas,48,623647,12444,3811.0,232.0,448821,9926
2956,2020-08-28,Texas,48,628492,12615,4845.0,171.0,453666,10097
2957,2020-08-29,Texas,48,633834,12733,5342.0,118.0,459008,10215
2958,2020-08-30,Texas,48,636547,12807,2713.0,74.0,461721,10289
2959,2020-08-31,Texas,48,640317,12857,3770.0,50.0,465491,10339
2960,2020-09-01,Texas,48,645534,13004,5217.0,147.0,470708,10486
2961,2020-07-01,Utah,49,22864,173,0.0,0.0,0,0
2962,2020-07-02,Utah,49,23466,176,602.0,3.0,602,3
2963,2020-07-03,Utah,49,24070,181,604.0,5.0,1206,8
2964,2020-07-04,Utah,49,24717,181,647.0,0.0,1853,8
2965,2020-07-05,Utah,49,25005,184,288.0,3.0,2141,11
2966,2020-07-06,Utah,49,25653,190,648.0,6.0,2789,17
2967,2020-07-07,Utah,49,26203,194,550.0,4.0,3339,21
2968,2020-07-08,Utah,49,26921,201,718.0,7.0,4057,28
2969,2020-07-09,Utah,49,27632,205,711.0,4.0,4768,32
2970,2020-07-10,Utah,49,28452,207,820.0,2.0,5588,34
2971,2020-07-11,Utah,49,29071,212,619.0,5.0,6207,39
2972,2020-07-12,Utah,49,29552,215,481.0,3.0,6688,42
2973,2020-07-13,Utah,49,30282,216,730.0,1.0,7418,43
2974,2020-07-14,Utah,49,30774,226,492.0,10.0,7910,53
2975,2020-07-15,Utah,49,31228,233,454.0,7.0,8364,60
2976,2020-07-16,Utah,49,31908,234,680.0,1.0,9044,61
2977,2020-07-17,Utah,49,32572,238,664.0,4.0,9708,65
